id,from,to,type,numLanes,speed,priority,spreadType,width,name,endOffset,sidewalkWidth,length,emergency,authority,passenger,hov,taxi,bus,delivery,truck,trailer,motorcyle,moped
-11183697#0,99527040,99527038,highway.residential,1,13.89,4,,,Lee Avenue,,,59.050,1,1,1,1,1,1,1,1,1,1,1
-11183697#1,99527043,99527040,highway.residential,1,13.89,4,,,Lee Avenue,,,43.603,1,1,1,1,1,1,1,1,1,1,1
-11183697#2,99527045,99527043,highway.residential,1,13.89,4,,,Lee Avenue,,,40.590,1,1,1,1,1,1,1,1,1,1,1
-11183697#3,99527049,99527045,highway.residential,1,13.89,4,,,Lee Avenue,,,62.004,1,1,1,1,1,1,1,1,1,1,1
-11183768,99527593,99527591,highway.residential,1,13.89,4,,,Kalurna Court,,,181.038,1,1,1,1,1,1,1,1,1,1,1
-11183808#0,99527918,99476666,highway.residential,1,13.89,4,,,Lucerne Terrace,,,174.033,1,1,1,1,1,1,1,1,1,1,1
-11183808#1,99527920,99527918,highway.residential,1,13.89,4,,,Lucerne Terrace,,,152.460,1,1,1,1,1,1,1,1,1,1,1
-11184323,2207811455,99501623,highway.residential,1,13.89,4,,,Norwood Place,,,29.361,1,1,1,1,1,1,1,1,1,1,1
-11184568,99480333,99531734,highway.residential,1,13.89,4,,,18th Street,,,199.255,1,1,1,1,1,1,1,1,1,1,1
-11184569,2204097304,99531742,highway.unclassified,1,13.89,5,,,18th Street,,,33.680,1,1,1,1,1,1,1,1,1,1,1
-11184634,99532123,99532122,highway.residential,1,13.89,4,,,Hollenbeck Drive,,,192.331,1,1,1,1,1,1,1,1,1,1,1
-11185013,99534297,99534295,highway.tertiary,1,22.22,6,,,Country Club Drive,,,270.227,1,1,1,1,1,1,1,1,1,1,1
-11185087#0,2191985712,99534636,highway.secondary,1,11.18,7,,,Edgewater Drive,,,12.710,1,1,1,1,1,1,1,1,1,1,1
-11185087#1,5849008739,2191985712,highway.secondary,1,11.18,7,,,Edgewater Drive,,,44.490,1,1,1,1,1,1,1,1,1,1,1
-11185087#2,99498967,5849008739,highway.secondary,1,11.18,7,,,Edgewater Drive,,,16.730,1,1,1,1,1,1,1,1,1,1,1
-11185206,99507314,99535393,highway.tertiary,1,22.22,6,,,Curry Ford Road,,,353.388,1,1,1,1,1,1,1,1,1,1,1
-11185380,99536681,99536679,highway.residential,1,13.89,4,,,Oregon Street,,,184.968,1,1,1,1,1,1,1,1,1,1,1
-11185508#0,99537401,814303705,highway.residential,1,13.89,4,,,Dewitt Drive,,,30.450,1,1,1,1,1,1,1,1,1,1,1
-11185508#1,99537403,99537401,highway.residential,1,13.89,4,,,Dewitt Drive,,,130.801,1,1,1,1,1,1,1,1,1,1,1
-11185508#2,2203601005,99537403,highway.residential,1,13.89,4,,,Dewitt Drive,,,104.331,1,1,1,1,1,1,1,1,1,1,1
-11185558#0,99538087,cluster_816005432_99538086,highway.residential,1,13.89,4,,,Hyer Avenue,,,101.158,1,1,1,1,1,1,1,1,1,1,1
-11185558#1,99538088,99538087,highway.residential,1,13.89,4,,,Hyer Avenue,,,102.867,1,1,1,1,1,1,1,1,1,1,1
-11185659,1700923449,99538689,highway.residential,1,13.89,4,,,Jefferson Street,,,53.170,1,1,1,1,1,1,1,1,1,1,1
-11185873#0,99504571,cluster_99539990_99539995,highway.residential,1,13.89,4,,,Polk Street,,,205.360,1,1,1,1,1,1,1,1,1,1,1
-11185873#1,2203601020,99504571,highway.residential,1,13.89,4,,,Polk Street,,,152.739,1,1,1,1,1,1,1,1,1,1,1
-11185876,814420708,99527040,highway.residential,1,13.89,4,,,Polk Street,,,125.950,1,1,1,1,1,1,1,1,1,1,1
-11185879,2208656095,99516262,highway.residential,1,13.89,4,,,Oakley Street,,,62.864,1,1,1,1,1,1,1,1,1,1,1
-11186205,2206831512,99541937,highway.residential,1,13.89,4,,,Altaloma Avenue,,,32.471,1,1,1,1,1,1,1,1,1,1,1
-11186206,99541952,99541950,highway.residential,1,13.89,4,,,Altaloma Avenue,,,99.640,1,1,1,1,1,1,1,1,1,1,1
-11186207#0,99541973,99541965,highway.residential,1,13.89,4,,,Altaloma Avenue,,,101.532,1,1,1,1,1,1,1,1,1,1,1
-11186207#1,99510459,99541973,highway.residential,1,13.89,4,,,Altaloma Avenue,,,101.260,1,1,1,1,1,1,1,1,1,1,1
-11186207#2,99541979,99510459,highway.residential,1,13.89,4,,,Altaloma Avenue,,,97.472,1,1,1,1,1,1,1,1,1,1,1
-11186207#3,2206831492,99541979,highway.residential,1,13.89,4,,,Altaloma Avenue,,,31.240,1,1,1,1,1,1,1,1,1,1,1
-11186448#0,99543501,99543498,highway.residential,1,13.89,4,,,Amelia Street,,,72.799,1,1,1,1,1,1,1,1,1,1,1
-11186448#1,99543503,99543501,highway.residential,1,13.89,4,,,Amelia Street,,,33.600,1,1,1,1,1,1,1,1,1,1,1
-11186453#0,5310328451,99497765,highway.tertiary,2,22.22,6,,,Amelia Street,,,9.171,1,1,1,1,1,1,1,1,1,1,1
-11186453#1,5369264819,5310328451,highway.tertiary,2,22.22,6,,,Amelia Street,,,38.170,1,1,1,1,1,1,1,1,1,1,1
-11186453#2,5369265173,5369264819,highway.tertiary,2,22.22,6,,,Amelia Street,,,5.970,1,1,1,1,1,1,1,1,1,1,1
-11186453#3,5369264821,5369265173,highway.tertiary,2,22.22,6,,,Amelia Street,,,12.590,1,1,1,1,1,1,1,1,1,1,1
-11186453#4,5369264865,5369264821,highway.tertiary,2,22.22,6,,,Amelia Street,,,40.600,1,1,1,1,1,1,1,1,1,1,1
-11186453#5,5369265177,5369264865,highway.tertiary,2,22.22,6,,,Amelia Street,,,33.390,1,1,1,1,1,1,1,1,1,1,1
-11186453#6,5369264861,5369265177,highway.tertiary,2,22.22,6,,,Amelia Street,,,18.370,1,1,1,1,1,1,1,1,1,1,1
-11186453#7,559373261,5369264861,highway.tertiary,2,22.22,6,,,Amelia Street,,,8.410,1,1,1,1,1,1,1,1,1,1,1
-11186492,cluster_99543778_99543780,99543776,highway.residential,1,13.89,4,,,Wilton Avenue,,,236.421,1,1,1,1,1,1,1,1,1,1,1
-11186494,99543782,cluster_99543778_99543780,highway.residential,1,13.89,4,,,Wilton Avenue,,,172.350,1,1,1,1,1,1,1,1,1,1,1
-11186608,99544679,99475175,highway.residential,1,13.89,4,,,Zelma Street,,,165.891,1,1,1,1,1,1,1,1,1,1,1
-11186645#0,832499878,99544862,highway.residential,1,13.89,4,,,Desoto Circle,,,44.883,1,1,1,1,1,1,1,1,1,1,1
-11186645#1,2232377867,832499878,highway.residential,1,13.89,4,,,Desoto Circle,,,13.057,1,1,1,1,1,1,1,1,1,1,1
-11186918#0,99546836,99484153,highway.residential,1,13.89,4,,,Monterey Avenue,,,126.324,1,1,1,1,1,1,1,1,1,1,1
-11186918#1,2207811429,99546836,highway.residential,1,13.89,4,,,Monterey Avenue,,,39.411,1,1,1,1,1,1,1,1,1,1,1
-11187017,2207811401,99547557,highway.residential,1,13.89,4,,,Cordova Drive,,,46.243,1,1,1,1,1,1,1,1,1,1,1
-11187246#0,99548800,99548797,highway.residential,1,13.89,4,,,Indiana Street,,,100.086,1,1,1,1,1,1,1,1,1,1,1
-11187246#1,99548802,99548800,highway.residential,1,13.89,4,,,Indiana Street,,,101.746,1,1,1,1,1,1,1,1,1,1,1
-11187250,99548828,99548826,highway.unclassified,1,13.89,5,,,Indiana Street,,,61.873,1,1,1,1,1,1,1,1,1,1,1
-11187290,99549277,99549275,highway.residential,1,13.89,4,,,Calhoun Place,,,65.213,1,1,1,1,1,1,1,1,1,1,1
-11187297,99549413,99549403,highway.residential,1,13.89,4,,,Koger Shores Drive,,,118.943,1,1,1,1,1,1,1,1,1,1,1
-11187386,1700922594,99472187,highway.residential,1,13.89,4,,,Summerlin Avenue,,,41.510,1,1,1,1,1,1,1,1,1,1,1
-11187615,2203600995,99513628,highway.residential,1,13.89,4,,,Maryland Avenue,,,56.060,1,1,1,1,1,1,1,1,1,1,1
-11187636,99544862,599928349,highway.residential,1,13.89,4,,,West Ivanhoe Boulevard,,,34.598,1,1,1,1,1,1,1,1,1,1,1
-11187677,2204097332,cluster_912650203_99471523,highway.residential,1,13.89,4,,,Silver Court,,,81.986,1,1,1,1,1,1,1,1,1,1,1
-11187684#0,99538092,99552039,highway.residential,1,13.89,4,,,Mount Vernon Street,,,202.293,1,1,1,1,1,1,1,1,1,1,1
-11187684#1,5954289262,99538092,highway.residential,1,13.89,4,,,Mount Vernon Street,,,164.593,1,1,1,1,1,1,1,1,1,1,1
-11187684#2,2192220274,5954289262,highway.residential,1,13.89,4,,,Mount Vernon Street,,,30.011,1,1,1,1,1,1,1,1,1,1,1
-11187684#3,99552040,2192220274,highway.residential,1,13.89,4,,,Mount Vernon Street,,,8.070,1,1,1,1,1,1,1,1,1,1,1
-11187684#4,2192220273,99552040,highway.residential,1,13.89,4,,,Mount Vernon Street,,,8.591,1,1,1,1,1,1,1,1,1,1,1
-11187684#5,99552041,2192220273,highway.residential,1,13.89,4,,,Mount Vernon Street,,,165.366,1,1,1,1,1,1,1,1,1,1,1
-11187684#6,99552042,99552041,highway.residential,1,13.89,4,,,Mount Vernon Street,,,232.761,1,1,1,1,1,1,1,1,1,1,1
-11187702,2206831298,99552246,highway.residential,1,13.89,4,,,Kenilworth Terrace,,,45.195,1,1,1,1,1,1,1,1,1,1,1
-11188136,2203600994,99615700,highway.residential,1,13.89,4,,,Norton Avenue,,,151.224,1,1,1,1,1,1,1,1,1,1,1
-11188237,99555237,cluster_813762978_99498285,highway.residential,1,13.89,4,,,Sligh Boulevard,,,108.646,1,1,1,1,1,1,1,1,1,1,1
-11188239,99555248,99555246,highway.residential,1,13.89,4,,,Stacey Lane,,,64.870,1,1,1,1,1,1,1,1,1,1,1
-11188282,2206831489,99555572,highway.residential,1,13.89,4,,,Canton Street,,,110.870,1,1,1,1,1,1,1,1,1,1,1
-11188347,99556086,99543498,highway.residential,1,13.89,4,,,Kittredge Drive,,,21.701,1,1,1,1,1,1,1,1,1,1,1
-11188446,99556920,99508473,highway.residential,1,13.89,4,,,Kennison Drive,,,143.668,1,1,1,1,1,1,1,1,1,1,1
-11188639,99559147,99559126,highway.residential,1,13.89,4,,,Albany Avenue,,,64.031,1,1,1,1,1,1,1,1,1,1,1
-11188641,99559271,99559263,highway.residential,1,13.89,4,,,Albany Avenue,,,97.894,1,1,1,1,1,1,1,1,1,1,1
-11188734#0,99560103,99560097,highway.residential,1,13.89,4,,,Beech Avenue,,,89.015,1,1,1,1,1,1,1,1,1,1,1
-11188734#1,99560106,99560103,highway.residential,1,13.89,4,,,Beech Avenue,,,84.069,1,1,1,1,1,1,1,1,1,1,1
-11189031,2259765089,99468996,highway.residential,1,13.89,4,,,Columbia Street,,,278.250,1,1,1,1,1,1,1,1,1,1,1
-11189032,99511944,99562302,highway.residential,1,13.89,4,,,Columbia Street,,,203.139,1,1,1,1,1,1,1,1,1,1,1
-11189035#0,99562342,6578947975,highway.residential,1,13.89,4,,,Columbia Street,,,46.050,1,1,1,1,1,1,1,1,1,1,1
-11189035#1,1700922850,99562342,highway.residential,1,13.89,4,,,Columbia Street,,,102.580,1,1,1,1,1,1,1,1,1,1,1
-11189043#0,814318785,99513612,highway.residential,1,13.89,4,,,Glenn Lane,,,72.961,1,1,1,1,1,1,1,1,1,1,1
-11189043#1,6181712170,814318785,highway.residential,1,13.89,4,,,Glenn Lane,,,30.790,1,1,1,1,1,1,1,1,1,1,1
-11189043#2,99562473,6181712170,highway.residential,1,13.89,4,,,Glenn Lane,,,102.211,1,1,1,1,1,1,1,1,1,1,1
-11189044,2203601026,99562478,highway.residential,1,13.89,4,,,Garden Avenue,,,71.733,1,1,1,1,1,1,1,1,1,1,1
-11189207,814490686,99563915,highway.residential,1,13.89,4,,,Putnam Avenue,,,55.114,1,1,1,1,1,1,1,1,1,1,1
-11189209,2256608219,99563929,highway.residential,1,13.89,4,,,Putnam Avenue,,,163.856,1,1,1,1,1,1,1,1,1,1,1
-11189221,99563972,99563971,highway.residential,1,13.89,4,,,Dunbar Court,,,152.335,1,1,1,1,1,1,1,1,1,1,1
-11189281,813789152,99564378,highway.residential,1,13.89,4,,,Carter Street,,,214.463,1,1,1,1,1,1,1,1,1,1,1
-11189305,1696128093,99564528,highway.residential,1,13.89,4,,,Poinsettia Avenue,,,52.711,1,1,1,1,1,1,1,1,1,1,1
-11189468#0,99566009,99543503,highway.residential,1,13.89,4,,,Vern Drive,,,285.521,1,1,1,1,1,1,1,1,1,1,1
-11189468#1,99566013,99566009,highway.residential,1,13.89,4,,,Vern Drive,,,117.130,1,1,1,1,1,1,1,1,1,1,1
-11189528#0,99566525,99566522,highway.residential,1,13.89,4,,,Highland Avenue,,,103.410,1,1,1,1,1,1,1,1,1,1,1
-11189528#1,cluster_559372807_99497773,99566525,highway.residential,1,13.89,4,,,Highland Avenue,,,101.240,1,1,1,1,1,1,1,1,1,1,1
-11189577,814490732,99566860,highway.residential,1,13.89,4,,,Hayden Lane,,,66.812,1,1,1,1,1,1,1,1,1,1,1
-11189816,2206831477,cluster_5367231418_5785847408_5785847409_5785847419_99566530,highway.residential,1,13.89,4,,,Pasadena Place,,,50.590,1,1,1,1,1,1,1,1,1,1,1
-11189836#0,913883426,99534654,highway.residential,1,13.89,4,,,Oak Street,,,50.814,1,1,1,1,1,1,1,1,1,1,1
-11189836#1,2207811462,913883426,highway.residential,1,13.89,4,,,Oak Street,,,22.712,1,1,1,1,1,1,1,1,1,1,1
-11189849,2207811452,99568978,highway.residential,1,13.89,4,,,Eastin Avenue,,,132.784,1,1,1,1,1,1,1,1,1,1,1
-11189979,99569737,99569726,highway.residential,1,13.89,4,,,Murphy Street,,,102.740,1,1,1,1,1,1,1,1,1,1,1
-11190048#0,5805771112,99570223,highway.residential,1,13.89,4,,,Monte Carlo Trail,,,23.351,1,1,1,1,1,1,1,1,1,1,1
-11190048#1,5805771113,5805771112,highway.residential,1,13.89,4,,,Monte Carlo Trail,,,74.184,1,1,1,1,1,1,1,1,1,1,1
-11190048#2,5805771103,5805771113,highway.residential,1,13.89,4,,,Monte Carlo Trail,,,19.681,1,1,1,1,1,1,1,1,1,1,1
-11190048#3,99481200,5805771103,highway.residential,1,13.89,4,,,Monte Carlo Trail,,,130.497,1,1,1,1,1,1,1,1,1,1,1
-11190048#4,99570230,99481200,highway.residential,1,13.89,4,,,Monte Carlo Trail,,,79.780,1,1,1,1,1,1,1,1,1,1,1
-11190048#5,99468987,99570230,highway.residential,1,13.89,4,,,Monte Carlo Trail,,,86.070,1,1,1,1,1,1,1,1,1,1,1
-11190068,99470439,99570393,highway.residential,1,13.89,4,,,Hackney Avenue,,,198.300,1,1,1,1,1,1,1,1,1,1,1
-11190133#0,5788937616,99550478,highway.residential,1,13.89,4,,,Thornton Avenue,,,63.542,1,1,1,1,1,1,1,1,1,1,1
-11190133#1,5788937607,5788937616,highway.residential,1,13.89,4,,,Thornton Avenue,,,33.041,1,1,1,1,1,1,1,1,1,1,1
-11190133#2,5788937608,5788937607,highway.residential,1,13.89,4,,,Thornton Avenue,,,15.800,1,1,1,1,1,1,1,1,1,1,1
-11190133#3,5310329211,5788937608,highway.residential,1,13.89,4,,,Thornton Avenue,,,83.863,1,1,1,1,1,1,1,1,1,1,1
-11190558,2203601021,99573644,highway.residential,1,13.89,4,,,McQuigg Avenue,,,45.873,1,1,1,1,1,1,1,1,1,1,1
-11190726#0,99574662,99574660,highway.residential,1,13.89,4,,,La Salle Avenue,,,109.423,1,1,1,1,1,1,1,1,1,1,1
-11190726#1,cluster_559373745_99574664,99574662,highway.residential,1,13.89,4,,,La Salle Avenue,,,61.029,1,1,1,1,1,1,1,1,1,1,1
-11190859,2206644404,99575497,highway.residential,1,13.89,4,,,Mills Avenue,,,47.874,1,1,1,1,1,1,1,1,1,1,1
-11190896,99575729,99565890,highway.residential,1,13.89,4,,,Lawsona Court,,,75.280,1,1,1,1,1,1,1,1,1,1,1
-11190946#0,99575998,99515415,highway.residential,1,13.89,4,,,Brookvilla Avenue,,,30.485,1,1,1,1,1,1,1,1,1,1,1
-11190946#1,cluster_552611185_99525297,99575998,highway.residential,1,13.89,4,,,Brookvilla Avenue,,,72.007,1,1,1,1,1,1,1,1,1,1,1
-11190969#0,99576161,99498268,highway.residential,1,13.89,4,,,Lucerne Terrace,,,107.671,1,1,1,1,1,1,1,1,1,1,1
-11190969#1,99576163,99576161,highway.residential,1,13.89,4,,,Lucerne Terrace,,,106.654,1,1,1,1,1,1,1,1,1,1,1
-11190969#2,99576165,99576163,highway.residential,1,13.89,4,,,Lucerne Terrace,,,110.235,1,1,1,1,1,1,1,1,1,1,1
-11190969#3,5601077396,99576165,highway.residential,1,13.89,4,,,Lucerne Terrace,,,43.825,1,1,1,1,1,1,1,1,1,1,1
-11190969#4,5601077389,5601077396,highway.residential,1,13.89,4,,,Lucerne Terrace,,,34.174,1,1,1,1,1,1,1,1,1,1,1
-11190969#5,99576167,5601077389,highway.residential,1,13.89,4,,,Lucerne Terrace,,,41.194,1,1,1,1,1,1,1,1,1,1,1
-11190970,2202656295,99576174,highway.residential,1,13.89,4,,,Lucerne Terrace,,,46.480,1,1,1,1,1,1,1,1,1,1,1
-11190971#0,813762936,99576192,highway.residential,1,13.89,4,,,Lucerne Terrace,,,10.990,1,1,1,1,1,1,1,1,1,1,1
-11190971#1,1700922904,813762936,highway.residential,1,13.89,4,,,Lucerne Terrace,,,147.888,1,1,1,1,1,1,1,1,1,1,1
-11191385,99555241,1700922709,highway.residential,1,13.89,4,,,Miller Street,,,26.762,1,1,1,1,1,1,1,1,1,1,1
-11191501,2203600991,99513646,highway.residential,1,13.89,4,,,Kent Avenue,,,22.010,1,1,1,1,1,1,1,1,1,1,1
-11191625#0,99579571,559373795,highway.residential,1,13.89,4,,,Terrace Boulevard,,,56.981,1,1,1,1,1,1,1,1,1,1,1
-11191625#1,559373765,99579571,highway.residential,1,13.89,4,,,Terrace Boulevard,,,191.046,1,1,1,1,1,1,1,1,1,1,1
-11191850,99580602,99580600,highway.residential,1,13.89,4,,,Golden Lane,,,148.176,1,1,1,1,1,1,1,1,1,1,1
-11191887,832477810,99471267,highway.residential,1,13.89,4,,,Lake Emerald Drive,,,44.762,1,1,1,1,1,1,1,1,1,1,1
-11191929,2233187147,916241614,highway.residential,1,13.89,4,,,Kyleston Court,,,28.253,1,1,1,1,1,1,1,1,1,1,1
-11192059#0,4238980072,99581599,highway.residential,1,13.89,4,,,Cook Avenue,,,13.520,1,1,1,1,1,1,1,1,1,1,1
-11192059#1,2202656293,4238980072,highway.residential,1,13.89,4,,,Cook Avenue,,,11.110,1,1,1,1,1,1,1,1,1,1,1
-11192103,99521967,99469123,highway.secondary,1,27.78,7,,,Anderson Street,,,206.705,1,1,1,1,1,1,1,1,1,1,1
-11192116,2208656141,99581909,highway.residential,1,13.89,4,,,Raehn Street,,,70.531,1,1,1,1,1,1,1,1,1,1,1
-11192210,2206644384,99465265,highway.residential,1,13.89,4,,,Church Street,,,15.600,1,1,1,1,1,1,1,1,1,1,1
-11192264#0,99582608,99472168,highway.unclassified,1,13.89,5,,,Raleigh Street,,,113.560,1,1,1,1,1,1,1,1,1,1,1
-11192264#1,2204097334,99582608,highway.unclassified,1,13.89,5,,,Raleigh Street,,,74.003,1,1,1,1,1,1,1,1,1,1,1
-11192305,2206644471,99582762,highway.residential,1,13.89,4,,,Harwood Street,,,159.824,1,1,1,1,1,1,1,1,1,1,1
-11192306,99580217,99566525,highway.residential,1,13.89,4,,,Harwood Street,,,117.352,1,1,1,1,1,1,1,1,1,1,1
-11192348#0,99597117,99629760,highway.residential,1,13.89,4,,,Eola Drive,,,79.109,1,1,1,1,1,1,1,1,1,1,1
-11192348#1,99616625,99597117,highway.residential,1,13.89,4,,,Eola Drive,,,73.253,1,1,1,1,1,1,1,1,1,1,1
-11192348#2,99582339,99616625,highway.residential,1,13.89,4,,,Eola Drive,,,73.116,1,1,1,1,1,1,1,1,1,1,1
-11192348#3,99508450,99582339,highway.residential,1,13.89,4,,,Eola Drive,,,93.705,1,1,1,1,1,1,1,1,1,1,1
-11192348#4,99583131,99508450,highway.residential,1,13.89,4,,,Eola Drive,,,105.560,1,1,1,1,1,1,1,1,1,1,1
-11192415#0,555666309,99564366,highway.tertiary,1,22.22,6,,,Westmoreland Drive,,,198.245,1,1,1,1,1,1,1,1,1,1,1
-11192415#1,813780922,555666309,highway.tertiary,1,22.22,6,,,Westmoreland Drive,,,94.113,1,1,1,1,1,1,1,1,1,1,1
-11192415#2,2197189494,813780922,highway.tertiary,1,22.22,6,,,Westmoreland Drive,,,89.421,1,1,1,1,1,1,1,1,1,1,1
-11192415#3,99613232,2197189494,highway.tertiary,1,22.22,6,,,Westmoreland Drive,,,11.480,1,1,1,1,1,1,1,1,1,1,1
-11192510#0,5367573622,99513584,highway.tertiary,2,22.22,6,,,Central Boulevard,,,7.251,1,1,1,1,1,1,1,1,1,1,1
-11192510#1,633348991,5367573622,highway.tertiary,2,22.22,6,,,Central Boulevard,,,36.303,1,1,1,1,1,1,1,1,1,1,1
-11192864,2203600910,cluster_99466902_99466905,highway.residential,1,13.89,4,,,Short Avenue,,,23.861,1,1,1,1,1,1,1,1,1,1,1
-11192866,cluster_99466902_99466905,99476656,highway.residential,1,13.89,4,,,Short Avenue,,,123.484,1,1,1,1,1,1,1,1,1,1,1
-11193062#0,99547567,99534645,highway.residential,1,13.89,4,,,Lake Adair Boulevard,,,269.141,1,1,1,1,1,1,1,1,1,1,1
-11193062#1,99583539,99547567,highway.residential,1,13.89,4,,,Lake Adair Boulevard,,,265.884,1,1,1,1,1,1,1,1,1,1,1
-11193067,2191923829,99586920,highway.residential,1,13.89,4,,,Lorena Lane,,,90.472,1,1,1,1,1,1,1,1,1,1,1
-11193196#0,814448826,6150285243,highway.residential,1,13.89,4,,,Bentley Street,,,8.094,1,1,1,1,1,1,1,1,1,1,1
-11193196#1,99527059,814448826,highway.residential,1,13.89,4,,,Bentley Street,,,194.114,1,1,1,1,1,1,1,1,1,1,1
-11193291,2204097320,99498329,highway.unclassified,1,13.89,5,,,Atlanta Avenue,,,90.130,1,1,1,1,1,1,1,1,1,1,1
-11193292,2204097335,99503082,highway.unclassified,1,13.89,5,,,Atlanta Avenue,,,54.920,1,1,1,1,1,1,1,1,1,1,1
-11193356,99588379,99588376,highway.residential,1,13.89,4,,,Phillips Place,,,132.372,1,1,1,1,1,1,1,1,1,1,1
-11193486#0,989977033,99515424,highway.residential,1,13.89,4,,,Gore Street,,,33.023,1,1,1,1,1,1,1,1,1,1,1
-11193486#1,2199385139,989977033,highway.residential,1,13.89,4,,,Gore Street,,,51.634,1,1,1,1,1,1,1,1,1,1,1
-11193486#2,99471264,2199385139,highway.residential,1,13.89,4,,,Gore Street,,,7.391,1,1,1,1,1,1,1,1,1,1,1
-11193556,99589271,99589268,highway.residential,1,13.89,4,,,Broadway Avenue,,,157.528,1,1,1,1,1,1,1,1,1,1,1
-11193557#0,99589279,99589276,highway.residential,1,13.89,4,,,Broadway Avenue,,,103.882,1,1,1,1,1,1,1,1,1,1,1
-11193557#1,99589281,99589279,highway.residential,1,13.89,4,,,Broadway Avenue,,,101.687,1,1,1,1,1,1,1,1,1,1,1
-11193598,2208065615,99489705,highway.residential,1,13.89,4,,,Florida Street,,,25.660,1,1,1,1,1,1,1,1,1,1,1
-11193627,99576182,99585555,highway.residential,1,13.89,4,,,West Muriel Street,,,312.379,1,1,1,1,1,1,1,1,1,1,1
-11193630,99466909,99564365,highway.residential,1,13.89,4,,,Quill Avenue,,,200.765,1,1,1,1,1,1,1,1,1,1,1
-11193647#0,5367573659,99552367,highway.secondary,2,13.41,7,,,Robinson Street,,,15.821,1,1,1,1,1,1,1,1,1,1,1
-11193647#1,940724158,5367573659,highway.secondary,2,13.41,7,,,Robinson Street,,,30.110,1,1,1,1,1,1,1,1,1,1,1
-11193647#10,99489491,5369264473,highway.secondary,2,13.41,7,,,Robinson Street,,,18.270,1,1,1,1,1,1,1,1,1,1,1
-11193647#2,99589697,940724158,highway.secondary,2,13.41,7,,,Robinson Street,,,34.921,1,1,1,1,1,1,1,1,1,1,1
-11193647#3,5368782232,99589697,highway.secondary,2,13.41,7,,,Robinson Street,,,64.820,1,1,1,1,1,1,1,1,1,1,1
-11193647#4,cluster_5367573831_559854610_559854642_99475155,5368782232,highway.secondary,2,13.41,7,,,Robinson Street,,,2.280,1,1,1,1,1,1,1,1,1,1,1
-11193647#8,5368782233,cluster_5367573831_559854610_559854642_99475155,highway.secondary,2,13.41,7,,,Robinson Street,,,5.271,1,1,1,1,1,1,1,1,1,1,1
-11193647#9,5369264473,5368782233,highway.secondary,2,13.41,7,,,Robinson Street,,,46.140,1,1,1,1,1,1,1,1,1,1,1
-11193699,2203600945,99579500,highway.residential,1,13.89,4,,,Chapman Court,,,135.625,1,1,1,1,1,1,1,1,1,1,1
-11193814,99590401,99466897,highway.residential,1,13.89,4,,,Eresken Avenue,,,104.555,1,1,1,1,1,1,1,1,1,1,1
-11193834,599895796,99476668,highway.residential,1,13.89,4,,,Sylvia Lane,,,117.889,1,1,1,1,1,1,1,1,1,1,1
-11193846,99590499,99477480,highway.residential,1,13.89,4,,,Osceola Court,,,60.914,1,1,1,1,1,1,1,1,1,1,1
-11193855,99590524,99590523,highway.residential,1,13.89,4,,,Cathcart Terrace,,,119.418,1,1,1,1,1,1,1,1,1,1,1
-11193961,99583915,99534643,highway.residential,1,13.89,4,,,Alameda Street,,,120.232,1,1,1,1,1,1,1,1,1,1,1
-11193963,315703060,99484155,highway.residential,1,13.89,4,,,Alameda Street,,,14.524,1,1,1,1,1,1,1,1,1,1,1
-11194117,2206831328,99591910,highway.residential,1,13.89,4,,,Laurel Avenue,,,77.641,1,1,1,1,1,1,1,1,1,1,1
-11194164,814490741,99592164,highway.residential,1,13.89,4,,,Ellwood Avenue,,,84.008,1,1,1,1,1,1,1,1,1,1,1
-11194168,99592207,99592205,highway.residential,1,13.89,4,,,Lee Avenue,,,102.973,1,1,1,1,1,1,1,1,1,1,1
-11194169,99476658,99564361,highway.residential,1,13.89,4,,,Lee Avenue,,,77.294,1,1,1,1,1,1,1,1,1,1,1
-11194261#0,2195307401,99578377,highway.residential,1,13.89,4,,,Miller Street,,,11.525,1,1,1,1,1,1,1,1,1,1,1
-11194261#1,2232377838,2195307401,highway.residential,1,13.89,4,,,Miller Street,,,10.990,1,1,1,1,1,1,1,1,1,1,1
-11194347#0,5601077447,99585547,highway.residential,1,13.89,4,,,Sturtevant Street,,,41.462,1,1,1,1,1,1,1,1,1,1,1
-11194347#1,5601077441,5601077447,highway.residential,1,13.89,4,,,Sturtevant Street,,,44.492,1,1,1,1,1,1,1,1,1,1,1
-11194347#2,5601077422,5601077441,highway.residential,1,13.89,4,,,Sturtevant Street,,,21.781,1,1,1,1,1,1,1,1,1,1,1
-11194347#3,99592922,5601077422,highway.residential,1,13.89,4,,,Sturtevant Street,,,54.402,1,1,1,1,1,1,1,1,1,1,1
-11194348,2202656325,99592925,highway.residential,1,13.89,4,,,Sturtevant Street,,,55.833,1,1,1,1,1,1,1,1,1,1,1
-11194485,99593483,2202656290,highway.residential,1,13.89,4,,,Kuhl Avenue,,,53.652,1,1,1,1,1,1,1,1,1,1,1
-11194532,2206831519,99593703,highway.residential,1,13.89,4,,,Wilfred Drive,,,70.347,1,1,1,1,1,1,1,1,1,1,1
-11194651,99448483,633362689,highway.unclassified,1,13.89,5,,,Tallokas Avenue,,,36.956,1,1,1,1,1,1,1,1,1,1,1
